SectionIdentifier,SequenceOfCourse,EducationalEnvironment,InstructionLanguage,AvailableCredits.CreditConversion,AvailableCredits.CreditType,AvailableCredits.Credits1,CourseOfferingReference.id,CourseOfferingReference.ref,CourseOfferingReference.CourseOfferingIdentity.LocalCourseCode,CourseOfferingReference.CourseOfferingIdentity.SessionReference.id,CourseOfferingReference.CourseOfferingIdentity.SessionReference.ref,CourseOfferingReference.CourseOfferingIdentity.SessionReference.SessionIdentity.SchoolYear,CourseOfferingReference.CourseOfferingIdentity.SessionReference.SessionIdentity.SessionName,CourseOfferingReference.CourseOfferingIdentity.SessionReference.SessionIdentity.SchoolReference.id,CourseOfferingReference.CourseOfferingIdentity.SessionReference.SessionIdentity.SchoolReference.ref,CourseOfferingReference.CourseOfferingIdentity.SessionReference.SessionIdentity.SchoolReference.SchoolIdentity.SchoolId,CourseOfferingReference.CourseOfferingIdentity.SessionReference.SessionLookup.SchoolYear,CourseOfferingReference.CourseOfferingIdentity.SessionReference.SessionLookup.SessionName,CourseOfferingReference.CourseOfferingIdentity.SessionReference.SessionLookup.Term,CourseOfferingReference.CourseOfferingIdentity.SessionReference.SessionLookup.SchoolReference.id,CourseOfferingReference.CourseOfferingIdentity.SessionReference.SessionLookup.SchoolReference.ref,CourseOfferingReference.CourseOfferingIdentity.SessionReference.SessionLookup.SchoolReference.SchoolIdentity.SchoolId,CourseOfferingReference.CourseOfferingIdentity.SchoolReference.id,CourseOfferingReference.CourseOfferingIdentity.SchoolReference.ref,CourseOfferingReference.CourseOfferingIdentity.SchoolReference.SchoolIdentity.SchoolId,LocationSchoolReference.id,LocationSchoolReference.ref,LocationSchoolReference.SchoolIdentity.SchoolId,LocationReference.id,LocationReference.ref,LocationReference.LocationIdentity.ClassroomIdentificationCode,LocationReference.LocationIdentity.SchoolReference.id,LocationReference.LocationIdentity.SchoolReference.ref,LocationReference.LocationIdentity.SchoolReference.SchoolIdentity.SchoolId,ClassPeriodReference.id,ClassPeriodReference.ref,ClassPeriodReference.ClassPeriodIdentity.ClassPeriodName,ClassPeriodReference.ClassPeriodIdentity.SchoolReference.id,ClassPeriodReference.ClassPeriodIdentity.SchoolReference.ref,ClassPeriodReference.ClassPeriodIdentity.SchoolReference.SchoolIdentity.SchoolId,ProgramReference.ProgramIdentity.ProgramName,ProgramReference.ProgramIdentity.ProgramType,ProgramReference.ProgramIdentity.EducationOrganizationReference.id,ProgramReference.ProgramIdentity.EducationOrganizationReference.ref,ProgramReference.ProgramIdentity.EducationOrganizationReference.EducationOrganizationIdentity.EducationOrganizationId
123456001_03-Traditional_MATH01_102_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,MATH-01,,,2016-2017,2016 - 2017 Fall Semester,,,123456001,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,123456001,,,123456001,,,123456001,,,102,,,123456001,,,03 - Traditional,,,123456001,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,123456
123456001_03-Traditional_ART01_103_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,ART-01,,,2016-2017,2016 - 2017 Fall Semester,,,123456001,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,123456001,,,123456001,,,123456001,,,103,,,123456001,,,03 - Traditional,,,123456001,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,123456
123456001_03-Traditional_SCI01_104_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,SCI-01,,,2016-2017,2016 - 2017 Fall Semester,,,123456001,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,123456001,,,123456001,,,123456001,,,104,,,123456001,,,03 - Traditional,,,123456001,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,123456
123456001_03-Traditional_WRITING_105_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,WRITING,,,2016-2017,2016 - 2017 Fall Semester,,,123456001,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,123456001,,,123456001,,,123456001,,,105,,,123456001,,,03 - Traditional,,,123456001,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,123456
123456001_03-Traditional_MUS01_106_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,MUS-01,,,2016-2017,2016 - 2017 Spring Semester,,,123456001,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,123456001,,,123456001,,,123456001,,,106,,,123456001,,,03 - Traditional,,,123456001,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,123456
123456001_03-Traditional_PE01_107_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,PE-01,,,2016-2017,2016 - 2017 Spring Semester,,,123456001,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,123456001,,,123456001,,,123456001,,,107,,,123456001,,,03 - Traditional,,,123456001,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,123456
123456001_03-Traditional_MATH01_108_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,MATH-01,,,2016-2017,2016 - 2017 Spring Semester,,,123456001,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,123456001,,,123456001,,,123456001,,,108,,,123456001,,,03 - Traditional,,,123456001,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,123456
123456001_03-Traditional_ART01_109_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,ART-01,,,2016-2017,2016 - 2017 Spring Semester,,,123456001,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,123456001,,,123456001,,,123456001,,,109,,,123456001,,,03 - Traditional,,,123456001,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,123456
123456001_03-Traditional_SCI01_110_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,SCI-01,,,2016-2017,2016 - 2017 Spring Semester,,,123456001,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,123456001,,,123456001,,,123456001,,,110,,,123456001,,,03 - Traditional,,,123456001,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,123456
123456001_03-Traditional_WRITING_111_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,WRITING,,,2016-2017,2016 - 2017 Spring Semester,,,123456001,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,123456001,,,123456001,,,123456001,,,111,,,123456001,,,03 - Traditional,,,123456001,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,123456
123456001_04-Traditional_MUS01_100_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,MUS-01,,,2016-2017,2016 - 2017 Fall Semester,,,123456001,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,123456001,,,123456001,,,123456001,,,100,,,123456001,,,04 - Traditional,,,123456001,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,123456
123456001_04-Traditional_PE01_101_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,PE-01,,,2016-2017,2016 - 2017 Fall Semester,,,123456001,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,123456001,,,123456001,,,123456001,,,101,,,123456001,,,04 - Traditional,,,123456001,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,123456
123456001_04-Traditional_MATH01_102_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,MATH-01,,,2016-2017,2016 - 2017 Fall Semester,,,123456001,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,123456001,,,123456001,,,123456001,,,102,,,123456001,,,04 - Traditional,,,123456001,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,123456
123456001_04-Traditional_ART01_103_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,ART-01,,,2016-2017,2016 - 2017 Fall Semester,,,123456001,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,123456001,,,123456001,,,123456001,,,103,,,123456001,,,04 - Traditional,,,123456001,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,123456
123456001_04-Traditional_SCI01_104_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,SCI-01,,,2016-2017,2016 - 2017 Fall Semester,,,123456001,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,123456001,,,123456001,,,123456001,,,104,,,123456001,,,04 - Traditional,,,123456001,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,123456
123456001_04-Traditional_WRITING_105_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,WRITING,,,2016-2017,2016 - 2017 Fall Semester,,,123456001,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,123456001,,,123456001,,,123456001,,,105,,,123456001,,,04 - Traditional,,,123456001,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,123456
123456001_04-Traditional_MUS01_106_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,MUS-01,,,2016-2017,2016 - 2017 Spring Semester,,,123456001,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,123456001,,,123456001,,,123456001,,,106,,,123456001,,,04 - Traditional,,,123456001,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,123456
123456001_04-Traditional_PE01_107_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,PE-01,,,2016-2017,2016 - 2017 Spring Semester,,,123456001,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,123456001,,,123456001,,,123456001,,,107,,,123456001,,,04 - Traditional,,,123456001,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,123456
123456001_04-Traditional_MATH01_108_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,MATH-01,,,2016-2017,2016 - 2017 Spring Semester,,,123456001,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,123456001,,,123456001,,,123456001,,,108,,,123456001,,,04 - Traditional,,,123456001,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,123456
123456001_04-Traditional_ART01_109_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,ART-01,,,2016-2017,2016 - 2017 Spring Semester,,,123456001,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,123456001,,,123456001,,,123456001,,,109,,,123456001,,,04 - Traditional,,,123456001,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,123456
123456001_04-Traditional_SCI01_110_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,SCI-01,,,2016-2017,2016 - 2017 Spring Semester,,,123456001,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,123456001,,,123456001,,,123456001,,,110,,,123456001,,,04 - Traditional,,,123456001,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,123456
123456001_04-Traditional_WRITING_111_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,WRITING,,,2016-2017,2016 - 2017 Spring Semester,,,123456001,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,123456001,,,123456001,,,123456001,,,111,,,123456001,,,04 - Traditional,,,123456001,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,123456
123456001_05-Traditional_MUS01_100_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,MUS-01,,,2016-2017,2016 - 2017 Fall Semester,,,123456001,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,123456001,,,123456001,,,123456001,,,100,,,123456001,,,05 - Traditional,,,123456001,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,123456
123456001_05-Traditional_PE01_101_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,PE-01,,,2016-2017,2016 - 2017 Fall Semester,,,123456001,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,123456001,,,123456001,,,123456001,,,101,,,123456001,,,05 - Traditional,,,123456001,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,123456
123456001_05-Traditional_MATH01_102_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,MATH-01,,,2016-2017,2016 - 2017 Fall Semester,,,123456001,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,123456001,,,123456001,,,123456001,,,102,,,123456001,,,05 - Traditional,,,123456001,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,123456
123456001_05-Traditional_ART01_103_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,ART-01,,,2016-2017,2016 - 2017 Fall Semester,,,123456001,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,123456001,,,123456001,,,123456001,,,103,,,123456001,,,05 - Traditional,,,123456001,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,123456
123456001_05-Traditional_SCI01_104_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,SCI-01,,,2016-2017,2016 - 2017 Fall Semester,,,123456001,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,123456001,,,123456001,,,123456001,,,104,,,123456001,,,05 - Traditional,,,123456001,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,123456
123456001_05-Traditional_WRITING_105_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,WRITING,,,2016-2017,2016 - 2017 Fall Semester,,,123456001,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,123456001,,,123456001,,,123456001,,,105,,,123456001,,,05 - Traditional,,,123456001,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,123456
123456001_05-Traditional_MUS01_106_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,MUS-01,,,2016-2017,2016 - 2017 Spring Semester,,,123456001,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,123456001,,,123456001,,,123456001,,,106,,,123456001,,,05 - Traditional,,,123456001,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,123456
123456001_05-Traditional_PE01_107_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,PE-01,,,2016-2017,2016 - 2017 Spring Semester,,,123456001,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,123456001,,,123456001,,,123456001,,,107,,,123456001,,,05 - Traditional,,,123456001,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,123456
123456001_05-Traditional_MATH01_108_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,MATH-01,,,2016-2017,2016 - 2017 Spring Semester,,,123456001,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,123456001,,,123456001,,,123456001,,,108,,,123456001,,,05 - Traditional,,,123456001,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,123456
123456001_05-Traditional_ART01_109_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,ART-01,,,2016-2017,2016 - 2017 Spring Semester,,,123456001,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,123456001,,,123456001,,,123456001,,,109,,,123456001,,,05 - Traditional,,,123456001,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,123456
123456001_05-Traditional_SCI01_110_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,SCI-01,,,2016-2017,2016 - 2017 Spring Semester,,,123456001,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,123456001,,,123456001,,,123456001,,,110,,,123456001,,,05 - Traditional,,,123456001,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,123456
123456001_05-Traditional_WRITING_111_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,WRITING,,,2016-2017,2016 - 2017 Spring Semester,,,123456001,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,123456001,,,123456001,,,123456001,,,111,,,123456001,,,05 - Traditional,,,123456001,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,123456
123456001_06-Traditional_MUS01_100_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,MUS-01,,,2016-2017,2016 - 2017 Fall Semester,,,123456001,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,123456001,,,123456001,,,123456001,,,100,,,123456001,,,06 - Traditional,,,123456001,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,123456
123456001_06-Traditional_PE01_101_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,PE-01,,,2016-2017,2016 - 2017 Fall Semester,,,123456001,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,123456001,,,123456001,,,123456001,,,101,,,123456001,,,06 - Traditional,,,123456001,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,123456
123456001_06-Traditional_MATH01_102_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,MATH-01,,,2016-2017,2016 - 2017 Fall Semester,,,123456001,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,123456001,,,123456001,,,123456001,,,102,,,123456001,,,06 - Traditional,,,123456001,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,123456
123456001_06-Traditional_ART01_103_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,ART-01,,,2016-2017,2016 - 2017 Fall Semester,,,123456001,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,123456001,,,123456001,,,123456001,,,103,,,123456001,,,06 - Traditional,,,123456001,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,123456
123456001_06-Traditional_SCI01_104_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,SCI-01,,,2016-2017,2016 - 2017 Fall Semester,,,123456001,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,123456001,,,123456001,,,123456001,,,104,,,123456001,,,06 - Traditional,,,123456001,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,123456
123456001_06-Traditional_WRITING_105_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,WRITING,,,2016-2017,2016 - 2017 Fall Semester,,,123456001,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,123456001,,,123456001,,,123456001,,,105,,,123456001,,,06 - Traditional,,,123456001,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,123456
123456001_06-Traditional_MUS01_106_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,MUS-01,,,2016-2017,2016 - 2017 Spring Semester,,,123456001,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,123456001,,,123456001,,,123456001,,,106,,,123456001,,,06 - Traditional,,,123456001,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,123456
123456001_06-Traditional_PE01_107_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,PE-01,,,2016-2017,2016 - 2017 Spring Semester,,,123456001,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,123456001,,,123456001,,,123456001,,,107,,,123456001,,,06 - Traditional,,,123456001,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,123456
123456001_06-Traditional_MATH01_108_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,MATH-01,,,2016-2017,2016 - 2017 Spring Semester,,,123456001,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,123456001,,,123456001,,,123456001,,,108,,,123456001,,,06 - Traditional,,,123456001,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,123456
123456001_06-Traditional_ART01_109_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,ART-01,,,2016-2017,2016 - 2017 Spring Semester,,,123456001,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,123456001,,,123456001,,,123456001,,,109,,,123456001,,,06 - Traditional,,,123456001,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,123456
123456001_06-Traditional_SCI01_110_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,SCI-01,,,2016-2017,2016 - 2017 Spring Semester,,,123456001,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,123456001,,,123456001,,,123456001,,,110,,,123456001,,,06 - Traditional,,,123456001,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,123456
123456001_06-Traditional_WRITING_111_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,WRITING,,,2016-2017,2016 - 2017 Spring Semester,,,123456001,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,123456001,,,123456001,,,123456001,,,111,,,123456001,,,06 - Traditional,,,123456001,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,123456
123456001_07-Traditional_MUS01_100_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,MUS-01,,,2016-2017,2016 - 2017 Fall Semester,,,123456001,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,123456001,,,123456001,,,123456001,,,100,,,123456001,,,07 - Traditional,,,123456001,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,123456
