SectionIdentifier,SequenceOfCourse,EducationalEnvironment,InstructionLanguage,AvailableCredits.CreditConversion,AvailableCredits.CreditType,AvailableCredits.Credits1,CourseOfferingReference.id,CourseOfferingReference.ref,CourseOfferingReference.CourseOfferingIdentity.LocalCourseCode,CourseOfferingReference.CourseOfferingIdentity.SessionReference.id,CourseOfferingReference.CourseOfferingIdentity.SessionReference.ref,CourseOfferingReference.CourseOfferingIdentity.SessionReference.SessionIdentity.SchoolYear,CourseOfferingReference.CourseOfferingIdentity.SessionReference.SessionIdentity.SessionName,CourseOfferingReference.CourseOfferingIdentity.SessionReference.SessionIdentity.SchoolReference.id,CourseOfferingReference.CourseOfferingIdentity.SessionReference.SessionIdentity.SchoolReference.ref,CourseOfferingReference.CourseOfferingIdentity.SessionReference.SessionIdentity.SchoolReference.SchoolIdentity.SchoolId,CourseOfferingReference.CourseOfferingIdentity.SessionReference.SessionLookup.SchoolYear,CourseOfferingReference.CourseOfferingIdentity.SessionReference.SessionLookup.SessionName,CourseOfferingReference.CourseOfferingIdentity.SessionReference.SessionLookup.Term,CourseOfferingReference.CourseOfferingIdentity.SessionReference.SessionLookup.SchoolReference.id,CourseOfferingReference.CourseOfferingIdentity.SessionReference.SessionLookup.SchoolReference.ref,CourseOfferingReference.CourseOfferingIdentity.SessionReference.SessionLookup.SchoolReference.SchoolIdentity.SchoolId,CourseOfferingReference.CourseOfferingIdentity.SchoolReference.id,CourseOfferingReference.CourseOfferingIdentity.SchoolReference.ref,CourseOfferingReference.CourseOfferingIdentity.SchoolReference.SchoolIdentity.SchoolId,LocationSchoolReference.id,LocationSchoolReference.ref,LocationSchoolReference.SchoolIdentity.SchoolId,LocationReference.id,LocationReference.ref,LocationReference.LocationIdentity.ClassroomIdentificationCode,LocationReference.LocationIdentity.SchoolReference.id,LocationReference.LocationIdentity.SchoolReference.ref,LocationReference.LocationIdentity.SchoolReference.SchoolIdentity.SchoolId,ClassPeriodReference.id,ClassPeriodReference.ref,ClassPeriodReference.ClassPeriodIdentity.ClassPeriodName,ClassPeriodReference.ClassPeriodIdentity.SchoolReference.id,ClassPeriodReference.ClassPeriodIdentity.SchoolReference.ref,ClassPeriodReference.ClassPeriodIdentity.SchoolReference.SchoolIdentity.SchoolId,ProgramReference.ProgramIdentity.ProgramName,ProgramReference.ProgramIdentity.ProgramType,ProgramReference.ProgramIdentity.EducationOrganizationReference.id,ProgramReference.ProgramIdentity.EducationOrganizationReference.ref,ProgramReference.ProgramIdentity.EducationOrganizationReference.EducationOrganizationIdentity.EducationOrganizationId
255901003_02-Traditional_BAND08_103_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,BAND-08,,,2016-2017,2016 - 2017 Fall Semester,,,255901003,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,255901003,,,255901003,,,255901003,,,103,,,255901003,,,02 - Traditional,,,255901003,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901003_02-Traditional_CL07_104_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,CL-07,,,2016-2017,2016 - 2017 Fall Semester,,,255901003,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,255901003,,,255901003,,,255901003,,,104,,,255901003,,,02 - Traditional,,,255901003,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901003_02-Traditional_CL08_105_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,CL-08,,,2016-2017,2016 - 2017 Fall Semester,,,255901003,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,255901003,,,255901003,,,255901003,,,105,,,255901003,,,02 - Traditional,,,255901003,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901003_02-Traditional_ELA07_106_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,ELA-07,,,2016-2017,2016 - 2017 Fall Semester,,,255901003,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,255901003,,,255901003,,,255901003,,,106,,,255901003,,,02 - Traditional,,,255901003,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901003_02-Traditional_ELA08_107_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,ELA-08,,,2016-2017,2016 - 2017 Fall Semester,,,255901003,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,255901003,,,255901003,,,255901003,,,107,,,255901003,,,02 - Traditional,,,255901003,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901003_02-Traditional_HIS07_108_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,HIS-07,,,2016-2017,2016 - 2017 Fall Semester,,,255901003,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,255901003,,,255901003,,,255901003,,,108,,,255901003,,,02 - Traditional,,,255901003,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901003_02-Traditional_HIS08_109_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,HIS-08,,,2016-2017,2016 - 2017 Fall Semester,,,255901003,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,255901003,,,255901003,,,255901003,,,109,,,255901003,,,02 - Traditional,,,255901003,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901003_02-Traditional_HLTH07_110_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,HLTH-07,,,2016-2017,2016 - 2017 Fall Semester,,,255901003,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,255901003,,,255901003,,,255901003,,,110,,,255901003,,,02 - Traditional,,,255901003,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901003_02-Traditional_HLTH08_111_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,HLTH-08,,,2016-2017,2016 - 2017 Fall Semester,,,255901003,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,255901003,,,255901003,,,255901003,,,111,,,255901003,,,02 - Traditional,,,255901003,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901003_02-Traditional_MATH07_112_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,MATH-07,,,2016-2017,2016 - 2017 Fall Semester,,,255901003,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,255901003,,,255901003,,,255901003,,,112,,,255901003,,,02 - Traditional,,,255901003,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901003_02-Traditional_MATH08_113_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,MATH-08,,,2016-2017,2016 - 2017 Fall Semester,,,255901003,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,255901003,,,255901003,,,255901003,,,113,,,255901003,,,02 - Traditional,,,255901003,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901003_02-Traditional_PE07_114_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,PE-07,,,2016-2017,2016 - 2017 Fall Semester,,,255901003,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,255901003,,,255901003,,,255901003,,,114,,,255901003,,,02 - Traditional,,,255901003,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901003_02-Traditional_PE08_115_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,PE-08,,,2016-2017,2016 - 2017 Fall Semester,,,255901003,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,255901003,,,255901003,,,255901003,,,115,,,255901003,,,02 - Traditional,,,255901003,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901003_02-Traditional_SCI07_116_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,SCI-07,,,2016-2017,2016 - 2017 Fall Semester,,,255901003,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,255901003,,,255901003,,,255901003,,,116,,,255901003,,,02 - Traditional,,,255901003,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901003_02-Traditional_SCI08_117_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,SCI-08,,,2016-2017,2016 - 2017 Fall Semester,,,255901003,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,255901003,,,255901003,,,255901003,,,117,,,255901003,,,02 - Traditional,,,255901003,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901003_02-Traditional_SPAN07_118_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,SPAN-07,,,2016-2017,2016 - 2017 Fall Semester,,,255901003,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,255901003,,,255901003,,,255901003,,,118,,,255901003,,,02 - Traditional,,,255901003,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901003_02-Traditional_SPAN08_119_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,SPAN-08,,,2016-2017,2016 - 2017 Fall Semester,,,255901003,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,255901003,,,255901003,,,255901003,,,119,,,255901003,,,02 - Traditional,,,255901003,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901003_02-Traditional_SS07_120_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,SS-07,,,2016-2017,2016 - 2017 Fall Semester,,,255901003,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,255901003,,,255901003,,,255901003,,,120,,,255901003,,,02 - Traditional,,,255901003,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901003_02-Traditional_SS08_121_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,SS-08,,,2016-2017,2016 - 2017 Fall Semester,,,255901003,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,255901003,,,255901003,,,255901003,,,121,,,255901003,,,02 - Traditional,,,255901003,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901003_02-Traditional_ART07_122_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,ART-07,,,2016-2017,2016 - 2017 Spring Semester,,,255901003,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,255901003,,,255901003,,,255901003,,,122,,,255901003,,,02 - Traditional,,,255901003,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901003_02-Traditional_ART08_123_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,ART-08,,,2016-2017,2016 - 2017 Spring Semester,,,255901003,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,255901003,,,255901003,,,255901003,,,123,,,255901003,,,02 - Traditional,,,255901003,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901003_02-Traditional_BAND07_124_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,BAND-07,,,2016-2017,2016 - 2017 Spring Semester,,,255901003,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,255901003,,,255901003,,,255901003,,,124,,,255901003,,,02 - Traditional,,,255901003,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901003_02-Traditional_BAND08_125_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,BAND-08,,,2016-2017,2016 - 2017 Spring Semester,,,255901003,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,255901003,,,255901003,,,255901003,,,125,,,255901003,,,02 - Traditional,,,255901003,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901003_02-Traditional_CL07_126_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,CL-07,,,2016-2017,2016 - 2017 Spring Semester,,,255901003,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,255901003,,,255901003,,,255901003,,,126,,,255901003,,,02 - Traditional,,,255901003,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901003_02-Traditional_CL08_127_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,CL-08,,,2016-2017,2016 - 2017 Spring Semester,,,255901003,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,255901003,,,255901003,,,255901003,,,127,,,255901003,,,02 - Traditional,,,255901003,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901003_02-Traditional_ELA07_128_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,ELA-07,,,2016-2017,2016 - 2017 Spring Semester,,,255901003,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,255901003,,,255901003,,,255901003,,,128,,,255901003,,,02 - Traditional,,,255901003,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901003_02-Traditional_ELA08_129_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,ELA-08,,,2016-2017,2016 - 2017 Spring Semester,,,255901003,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,255901003,,,255901003,,,255901003,,,129,,,255901003,,,02 - Traditional,,,255901003,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901003_02-Traditional_HIS07_130_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,HIS-07,,,2016-2017,2016 - 2017 Spring Semester,,,255901003,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,255901003,,,255901003,,,255901003,,,130,,,255901003,,,02 - Traditional,,,255901003,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901003_02-Traditional_HIS08_131_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,HIS-08,,,2016-2017,2016 - 2017 Spring Semester,,,255901003,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,255901003,,,255901003,,,255901003,,,131,,,255901003,,,02 - Traditional,,,255901003,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901003_02-Traditional_HLTH07_132_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,HLTH-07,,,2016-2017,2016 - 2017 Spring Semester,,,255901003,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,255901003,,,255901003,,,255901003,,,132,,,255901003,,,02 - Traditional,,,255901003,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901003_02-Traditional_HLTH08_133_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,HLTH-08,,,2016-2017,2016 - 2017 Spring Semester,,,255901003,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,255901003,,,255901003,,,255901003,,,133,,,255901003,,,02 - Traditional,,,255901003,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901003_02-Traditional_MATH07_134_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,MATH-07,,,2016-2017,2016 - 2017 Spring Semester,,,255901003,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,255901003,,,255901003,,,255901003,,,134,,,255901003,,,02 - Traditional,,,255901003,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901003_02-Traditional_MATH08_135_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,MATH-08,,,2016-2017,2016 - 2017 Spring Semester,,,255901003,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,255901003,,,255901003,,,255901003,,,135,,,255901003,,,02 - Traditional,,,255901003,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901003_02-Traditional_PE07_136_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,PE-07,,,2016-2017,2016 - 2017 Spring Semester,,,255901003,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,255901003,,,255901003,,,255901003,,,136,,,255901003,,,02 - Traditional,,,255901003,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901003_02-Traditional_PE08_137_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,PE-08,,,2016-2017,2016 - 2017 Spring Semester,,,255901003,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,255901003,,,255901003,,,255901003,,,137,,,255901003,,,02 - Traditional,,,255901003,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901003_02-Traditional_SCI07_138_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,SCI-07,,,2016-2017,2016 - 2017 Spring Semester,,,255901003,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,255901003,,,255901003,,,255901003,,,138,,,255901003,,,02 - Traditional,,,255901003,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901003_02-Traditional_SCI08_139_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,SCI-08,,,2016-2017,2016 - 2017 Spring Semester,,,255901003,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,255901003,,,255901003,,,255901003,,,139,,,255901003,,,02 - Traditional,,,255901003,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901003_02-Traditional_SPAN07_140_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,SPAN-07,,,2016-2017,2016 - 2017 Spring Semester,,,255901003,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,255901003,,,255901003,,,255901003,,,140,,,255901003,,,02 - Traditional,,,255901003,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901003_02-Traditional_SPAN08_141_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,SPAN-08,,,2016-2017,2016 - 2017 Spring Semester,,,255901003,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,255901003,,,255901003,,,255901003,,,141,,,255901003,,,02 - Traditional,,,255901003,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901003_02-Traditional_SS07_142_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,SS-07,,,2016-2017,2016 - 2017 Spring Semester,,,255901003,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,255901003,,,255901003,,,255901003,,,142,,,255901003,,,02 - Traditional,,,255901003,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901003_02-Traditional_SS08_143_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,SS-08,,,2016-2017,2016 - 2017 Spring Semester,,,255901003,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,255901003,,,255901003,,,255901003,,,143,,,255901003,,,02 - Traditional,,,255901003,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901003_03-Traditional_ART07_100_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,ART-07,,,2016-2017,2016 - 2017 Fall Semester,,,255901003,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,255901003,,,255901003,,,255901003,,,100,,,255901003,,,03 - Traditional,,,255901003,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901003_03-Traditional_ART08_101_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,ART-08,,,2016-2017,2016 - 2017 Fall Semester,,,255901003,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,255901003,,,255901003,,,255901003,,,101,,,255901003,,,03 - Traditional,,,255901003,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901003_03-Traditional_BAND07_102_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,BAND-07,,,2016-2017,2016 - 2017 Fall Semester,,,255901003,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,255901003,,,255901003,,,255901003,,,102,,,255901003,,,03 - Traditional,,,255901003,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901003_03-Traditional_BAND08_103_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,BAND-08,,,2016-2017,2016 - 2017 Fall Semester,,,255901003,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,255901003,,,255901003,,,255901003,,,103,,,255901003,,,03 - Traditional,,,255901003,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901003_03-Traditional_CL07_104_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,CL-07,,,2016-2017,2016 - 2017 Fall Semester,,,255901003,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,255901003,,,255901003,,,255901003,,,104,,,255901003,,,03 - Traditional,,,255901003,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901003_03-Traditional_CL08_105_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,CL-08,,,2016-2017,2016 - 2017 Fall Semester,,,255901003,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,255901003,,,255901003,,,255901003,,,105,,,255901003,,,03 - Traditional,,,255901003,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901003_03-Traditional_ELA07_106_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,ELA-07,,,2016-2017,2016 - 2017 Fall Semester,,,255901003,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,255901003,,,255901003,,,255901003,,,106,,,255901003,,,03 - Traditional,,,255901003,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901003_03-Traditional_ELA08_107_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,ELA-08,,,2016-2017,2016 - 2017 Fall Semester,,,255901003,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,255901003,,,255901003,,,255901003,,,107,,,255901003,,,03 - Traditional,,,255901003,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901003_03-Traditional_HIS07_108_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,HIS-07,,,2016-2017,2016 - 2017 Fall Semester,,,255901003,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,255901003,,,255901003,,,255901003,,,108,,,255901003,,,03 - Traditional,,,255901003,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901003_03-Traditional_HIS08_109_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,HIS-08,,,2016-2017,2016 - 2017 Fall Semester,,,255901003,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,255901003,,,255901003,,,255901003,,,109,,,255901003,,,03 - Traditional,,,255901003,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
